,Himmelblau_solution_pso_0,Himmelblau_solution_de_0,Himmelblau_solution_ga_0,Himmelblau_solution_eso_0,Himmelblau_solution_pso_1,Himmelblau_solution_de_1,Himmelblau_solution_ga_1,Himmelblau_solution_eso_1,Himmelblau_solution_pso_2,Himmelblau_solution_de_2,Himmelblau_solution_ga_2,Himmelblau_solution_eso_2,Himmelblau_solution_pso_3,Himmelblau_solution_de_3,Himmelblau_solution_ga_3,Himmelblau_solution_eso_3,Himmelblau_solution_pso_4,Himmelblau_solution_de_4,Himmelblau_solution_ga_4,Himmelblau_solution_eso_4,Himmelblau_solution_pso_5,Himmelblau_solution_de_5,Himmelblau_solution_ga_5,Himmelblau_solution_eso_5,Himmelblau_solution_pso_6,Himmelblau_solution_de_6,Himmelblau_solution_ga_6,Himmelblau_solution_eso_6,Himmelblau_solution_pso_7,Himmelblau_solution_de_7,Himmelblau_solution_ga_7,Himmelblau_solution_eso_7,Himmelblau_solution_pso_8,Himmelblau_solution_de_8,Himmelblau_solution_ga_8,Himmelblau_solution_eso_8,Himmelblau_solution_pso_9,Himmelblau_solution_de_9,Himmelblau_solution_ga_9,Himmelblau_solution_eso_9,Himmelblau_solution_pso_10,Himmelblau_solution_de_10,Himmelblau_solution_ga_10,Himmelblau_solution_eso_10,Himmelblau_solution_pso_11,Himmelblau_solution_de_11,Himmelblau_solution_ga_11,Himmelblau_solution_eso_11,Himmelblau_solution_pso_12,Himmelblau_solution_de_12,Himmelblau_solution_ga_12,Himmelblau_solution_eso_12,Himmelblau_solution_pso_13,Himmelblau_solution_de_13,Himmelblau_solution_ga_13,Himmelblau_solution_eso_13,Himmelblau_solution_pso_14,Himmelblau_solution_de_14,Himmelblau_solution_ga_14,Himmelblau_solution_eso_14,Himmelblau_solution_pso_15,Himmelblau_solution_de_15,Himmelblau_solution_ga_15,Himmelblau_solution_eso_15,Himmelblau_solution_pso_16,Himmelblau_solution_de_16,Himmelblau_solution_ga_16,Himmelblau_solution_eso_16,Himmelblau_solution_pso_17,Himmelblau_solution_de_17,Himmelblau_solution_ga_17,Himmelblau_solution_eso_17,Himmelblau_solution_pso_18,Himmelblau_solution_de_18,Himmelblau_solution_ga_18,Himmelblau_solution_eso_18,Himmelblau_solution_pso_19,Himmelblau_solution_de_19,Himmelblau_solution_ga_19,Himmelblau_solution_eso_19,Himmelblau_solution_pso_20,Himmelblau_solution_de_20,Himmelblau_solution_ga_20,Himmelblau_solution_eso_20,Himmelblau_solution_pso_21,Himmelblau_solution_de_21,Himmelblau_solution_ga_21,Himmelblau_solution_eso_21,Himmelblau_solution_pso_22,Himmelblau_solution_de_22,Himmelblau_solution_ga_22,Himmelblau_solution_eso_22,Himmelblau_solution_pso_23,Himmelblau_solution_de_23,Himmelblau_solution_ga_23,Himmelblau_solution_eso_23,Himmelblau_solution_pso_24,Himmelblau_solution_de_24,Himmelblau_solution_ga_24,Himmelblau_solution_eso_24,Himmelblau_solution_pso_25,Himmelblau_solution_de_25,Himmelblau_solution_ga_25,Himmelblau_solution_eso_25,Himmelblau_solution_pso_26,Himmelblau_solution_de_26,Himmelblau_solution_ga_26,Himmelblau_solution_eso_26,Himmelblau_solution_pso_27,Himmelblau_solution_de_27,Himmelblau_solution_ga_27,Himmelblau_solution_eso_27,Himmelblau_solution_pso_28,Himmelblau_solution_de_28,Himmelblau_solution_ga_28,Himmelblau_solution_eso_28,Himmelblau_solution_pso_29,Himmelblau_solution_de_29,Himmelblau_solution_ga_29,Himmelblau_solution_eso_29
411,-29567.892543436526,-30617.256225787896,-29830.490404549688,-30662.471916596438,-30227.446010924894,-30492.112071348718,-29321.197302697703,-30599.98371481175,-30556.13730279973,-30581.322064108237,-29664.141370631383,-30629.03112833464,-30192.82600829805,-30507.616844843855,-29515.13635569746,-30660.4629812364,-30625.319819038483,-30643.089535578496,-29594.69615748062,-30250.142021030093,-30652.672231473298,-30598.465721820114,-29829.993718673686,-30655.887554401495,-30149.721302330337,-30388.49679450848,-29088.95222427656,-30609.217406811662,-29911.446881154592,-30639.112087981754,-29828.29177328791,-30661.41014813944,-29776.34260993063,-30497.157949572385,-28896.178301673055,-30644.278347037056,-29471.337192873307,-30442.81724833567,-29176.94419596542,-30615.20726987311,-30564.81869965341,-30453.75557767141,-29906.774556070657,-30530.8810122782,-29801.07088829307,-30594.324710053235,-29890.593012925707,-30651.122907069686,-29963.887237705087,-30653.060274069772,-30213.551446366713,-30327.620766590437,-30247.73316487234,-30540.517655819054,-28922.629821017974,-30256.189366363225,-30546.36676457738,-30303.47806075259,-29128.982335543624,-30651.471265530614,-30537.011140286275,-30054.420526844882,-29374.315781396923,-30472.64203411102,-29531.417100361352,-30639.21019743558,-29590.99384759173,-30664.760402078777,-30324.575075044282,-30456.825416982807,-29392.45676883428,-30135.96606592192,-30642.668427893346,-30595.715432049,-29632.63701542158,-30330.541480458,-30553.69495287152,-30415.802615300494,-29662.53357671579,-30651.670807786035,-29820.34065922851,-30394.341129831002,-29451.767093450144,-30659.886321026082,-29919.59529666599,-30488.23823503932,-28839.188691802592,-30227.966256574146,-30513.261680890268,-30514.885852454816,-29392.852301189072,-30596.528706943565,-30395.89889034866,-30227.494284334673,-29757.036943628336,-30520.16690426282,-29582.699051522733,-30594.98022456849,-29080.665373046868,-30618.388112325905,-30652.310417390654,-30524.212422556113,-29124.39895752266,-30664.26452101143,-30515.87817406282,-30564.454053818037,-29122.76539505074,-30566.72837100617,-29964.955937848856,-30516.77647129361,-29165.809596822408,-30161.97890429513,-30189.706191527614,-30450.79152520571,-29774.21699744521,-30631.638523194364,-29535.042116550736,-30245.499905215227,-28937.28879845036,-30595.969267396616
412,-29567.892543436526,-30617.256225787896,-29835.339909477974,-30662.471916596438,-30227.44601092517,-30498.788465090012,-29321.197302697703,-30599.98371481175,-30556.137360647277,-30581.60538740584,-29664.141408535885,-30629.03112833464,-30192.826009797274,-30513.44591912553,-29515.13635569746,-30660.4629812364,-30625.31981903955,-30643.089535578496,-29594.69615748062,-30250.142021030093,-30652.67223274894,-30601.40462955454,-29829.99372419539,-30656.716240296348,-30149.72130256449,-30389.388397145834,-29088.95222427656,-30609.217406811662,-29911.44711649209,-30639.115124235446,-29828.29177328791,-30661.41014813944,-29776.34261302412,-30495.99440652956,-28896.178301673055,-30644.278347037056,-29471.337192873307,-30445.663313132038,-29176.94480368172,-30615.20726987311,-30564.818700075797,-30455.125522592414,-29906.774556070657,-30532.83706596309,-29801.07088829307,-30594.5577114508,-29890.593012925707,-30651.122907069686,-29963.90647223305,-30647.934315705766,-30213.551446366713,-30327.620766590437,-30247.733171596068,-30540.75454907702,-28922.629821017974,-30256.189366363225,-30546.366764577393,-30302.959182767823,-29128.982335543624,-30651.471265530614,-30537.011140286275,-30052.1462185472,-29374.315781396923,-30473.4515712015,-29531.417100361352,-30639.356453950917,-29590.99384759173,-30664.760402078777,-30324.59339105767,-30455.451729177148,-29392.45676883428,-30135.96606592192,-30642.668427893357,-30595.715432049,-29632.63701542158,-30330.541480458,-30553.69495287152,-30399.87897297165,-29662.53357671579,-30651.670807786035,-29820.511966248225,-30394.341129831002,-29451.767093450144,-30659.886321026082,-29919.59529667719,-30488.672320902857,-28839.188691802592,-30227.966256574146,-30513.261680890275,-30514.864289723704,-29392.852301189072,-30596.528706943565,-30395.89889034939,-30233.288272090445,-29757.036943628336,-30520.16690426282,-29582.69905152438,-30594.98022456849,-29080.665373046868,-30618.388112325905,-30652.310989179365,-30524.212422556113,-29124.39895752266,-30664.26452101143,-30515.87817410019,-30564.60852851603,-29122.76539505074,-30566.72837100617,-29964.955937874765,-30520.84901438188,-29165.809596822408,-30161.97890429513,-30190.078223882898,-30450.79152520571,-29774.21699744521,-30631.638523194364,-29535.042116550736,-30245.499905215227,-28937.28879845036,-30595.969267396616
413,-29567.892543436526,-30614.267697885945,-29835.339909477974,-30662.471916596438,-30227.44601092517,-30505.512362280584,-29321.197302697703,-30599.98371481175,-30556.13740692531,-30581.60538740584,-29664.141408535885,-30629.03112833464,-30192.826009797274,-30507.676197496705,-29515.13635569746,-30660.4629812364,-30625.319819040746,-30637.077226427547,-29594.69615748062,-30250.142021030093,-30652.672234096586,-30598.142371099708,-29829.99372419539,-30656.716240296348,-30149.72130256449,-30388.49679450848,-29088.95222427656,-30609.217406811662,-29911.447304762092,-30639.115124235446,-29828.29177328791,-30661.41014813944,-29776.34261302412,-30499.62582254269,-28896.178301673055,-30644.278347037056,-29471.33719291973,-30455.926155482783,-29176.94480368172,-30615.20726987311,-30564.818700075797,-30456.19969606201,-29906.774556070657,-30532.83706596309,-29801.070888311482,-30594.44139440081,-29890.78166194992,-30651.122907069686,-29963.921859876555,-30650.25595929938,-30213.551446366713,-30327.620766590437,-30247.733176975056,-30540.75454907702,-28922.629821017974,-30256.189366363225,-30546.366764577393,-30302.39842500424,-29128.98236614193,-30651.471265530614,-30537.01114028632,-30054.420526844882,-29374.315781396923,-30473.4515712015,-29531.417100361352,-30639.356453950917,-29590.99384759173,-30664.760402078777,-30324.64905494804,-30456.825416982807,-29392.45676883428,-30135.96606592192,-30642.668427893357,-30609.116908209362,-29632.63701542158,-30330.541480458,-30553.698079431015,-30463.85691920182,-29662.53357671579,-30651.670807786035,-29820.511966248225,-30393.682243348165,-29451.767093450144,-30659.886321026082,-29919.59529668615,-30488.672321621772,-28839.188691802592,-30227.966256574146,-30513.261680890275,-30503.82289637399,-29392.852301189072,-30596.528706943565,-30395.89889034988,-30224.46481885489,-29757.036943628336,-30522.37723091487,-29582.69905152438,-30606.80285884587,-29080.66537840129,-30618.388112325905,-30652.31163556395,-30524.212422556113,-29124.39895752266,-30664.26452101143,-30515.878174321395,-30564.667686148525,-29122.76539505074,-30566.72837100617,-29964.955937874765,-30508.144750015224,-29165.810725593106,-30161.97890429513,-30190.375830736994,-30450.592987549404,-29774.21699744521,-30631.638523194364,-29535.042116550736,-30245.53257245659,-28937.28879845036,-30595.969267396616
414,-29567.892543436552,-30617.256225787896,-29835.339909477974,-30662.471916596438,-30227.446010925276,-30498.788637061523,-29321.197302697703,-30599.98371481175,-30556.13740692531,-30581.322064108237,-29664.141408535885,-30629.03112833464,-30192.826011135716,-30507.606758690166,-29515.13635569746,-30660.4629812364,-30625.319819040746,-30643.08794348412,-29594.69615748062,-30250.142021030093,-30652.672235196987,-30600.03983898359,-29829.99372419539,-30656.716240296348,-30149.721302911,-30389.388397145834,-29088.95222427656,-30609.217406811662,-29911.448291454508,-30639.115124235446,-29828.29177328791,-30661.41014813944,-29776.34261570037,-30499.62582254269,-28896.178301673055,-30644.278347037056,-29471.337192956194,-30449.273974765525,-29176.94480368172,-30615.20726987311,-30564.81870012452,-30455.912603723693,-29906.774556070657,-30532.83706596309,-29801.070888311482,-30594.542716825003,-29890.78166194992,-30651.122907069686,-29963.921859876555,-30653.06152632476,-30213.551446366713,-30327.620766590437,-30247.733185214416,-30540.75454907702,-28922.630227543254,-30256.189366363225,-30546.3667645774,-30303.806911165462,-29128.98236614193,-30651.471265530614,-30537.01114028632,-30044.98101666993,-29374.315781396923,-30473.4515712015,-29531.41710037045,-30639.356453950917,-29590.99384759173,-30664.760402078777,-30324.649468397172,-30455.219313623063,-29392.45676883428,-30135.96606592192,-30642.66842789336,-30609.116908209362,-29632.63701542158,-30330.541480458,-30553.707460902333,-30440.207470318706,-29662.53357671579,-30651.670807786035,-29820.615515933532,-30394.094324607366,-29451.767093450144,-30659.886321026082,-29919.595296693326,-30484.665285217452,-28839.189313041286,-30230.473235079466,-30513.261680890275,-30514.204874986695,-29392.852301189072,-30596.528706943565,-30395.898890350327,-30233.303154769896,-29757.036943628336,-30522.37723091487,-29582.69905152582,-30594.979826335573,-29080.665410527796,-30618.388112325905,-30652.312152671584,-30517.210907608278,-29124.39895752266,-30664.26452101143,-30515.878174321395,-30564.667686148525,-29122.76539505074,-30566.72837100617,-29964.95593799562,-30526.092849316487,-29165.810725593106,-30161.97890429513,-30190.68794504075,-30449.858505271623,-29774.21699744521,-30631.638523194364,-29535.042116550736,-30245.5328016161,-28937.288824754876,-30595.969267396616
415,-29567.892543436552,-30622.952744670427,-29835.339909477974,-30662.471916596438,-30227.446010925436,-30492.11243615868,-29321.197302697703,-30599.98371481175,-30556.137433051932,-30581.503723462807,-29664.141408535885,-30629.03112833464,-30192.826011225217,-30513.44591912553,-29515.13635569746,-30660.4629812364,-30625.319819041266,-30640.92545805418,-29594.69615748062,-30250.142021030093,-30652.67223607731,-30600.03983898359,-29829.99372419539,-30656.716240296348,-30149.721303342347,-30389.405063683196,-29088.95222427656,-30609.217406811662,-29911.448291454508,-30639.03077479385,-29828.666132359107,-30661.41014813944,-29776.342622675547,-30497.16891897802,-28898.039494768527,-30644.278347037056,-29471.337193001156,-30446.97085270805,-29176.94480368172,-30615.20726987311,-30564.81870057639,-30456.19969606201,-29906.774556070657,-30532.83706596309,-29801.070888322807,-30594.475347918386,-29890.78166194992,-30651.122907069686,-29963.92240116162,-30653.27564593531,-30213.551446366713,-30327.620766590437,-30247.733204719243,-30540.70420437443,-28922.64323280698,-30256.189366363225,-30546.3667645774,-30303.806911165462,-29128.98236614193,-30651.471265530614,-30537.011140286326,-30054.467515035045,-29374.315781396923,-30473.4515712015,-29531.41710037045,-30639.356454020803,-29590.99384759173,-30664.760402078777,-30324.66025274321,-30455.603505043888,-29392.525988456986,-30135.96606592192,-30642.66842789337,-30609.21843688238,-29632.63701542158,-30330.541480458,-30553.714966079388,-30406.300022169828,-29662.53357671579,-30651.670807786035,-29820.768034809116,-30394.357032118955,-29451.767093450144,-30659.886321026082,-29919.595296699146,-30488.672321914586,-28839.189313041286,-30230.473235079466,-30513.261680890275,-30514.885852454816,-29392.852301189072,-30596.528706943565,-30395.898890350327,-30227.491987754616,-29757.037030925258,-30522.37723091487,-29582.69905152582,-30606.80285884587,-29080.665410527796,-30618.388112325905,-30652.31282436131,-30517.075303169673,-29124.39895752266,-30664.26452101143,-30515.878174792866,-30564.908107087635,-29122.76539505074,-30566.72837100617,-29964.95593799562,-30519.437092677254,-29165.810725593106,-30161.97890429513,-30191.045338163774,-30450.791529331847,-29774.21699744521,-30631.638523194364,-29535.04211655074,-30245.499905215227,-28937.288824754876,-30595.969267396616
416,-29567.892543436552,-30622.95380980521,-29835.339909477974,-30662.471916596438,-30227.446010925563,-30492.112534287135,-29321.197302697703,-30599.98371481175,-30556.13747536023,-30581.69126993119,-29664.14525876218,-30629.03112833464,-30192.8260117873,-30513.44591912553,-29515.13635569746,-30660.4629812364,-30625.319819042666,-30640.92179175822,-29594.69615748062,-30250.142021030093,-30652.672236781567,-30601.40462955454,-29829.995198489552,-30656.716240296348,-30149.721303632985,-30389.405063683196,-29088.95222875719,-30609.217406811662,-29911.44933485976,-30639.03077479385,-29828.666132359107,-30661.41014813944,-29776.34262825569,-30499.62582254269,-28898.056491704017,-30644.278347037056,-29471.337193050516,-30455.926537790052,-29176.990120408558,-30615.20726987311,-30564.818701051096,-30456.19969606201,-29906.774556070657,-30532.83706596309,-29801.070888442784,-30594.475359290816,-29890.78166194992,-30651.122907069686,-29963.93492146929,-30653.06088942981,-30213.551446366713,-30327.620766590437,-30247.73322167219,-30540.75454907702,-28922.643784124375,-30256.189366363225,-30546.3667645774,-30303.806911165462,-29128.98236614193,-30651.471265530614,-30537.011140286326,-30054.49853553756,-29374.315781396923,-30473.4515712015,-29531.41710037045,-30639.356454020803,-29590.99384759173,-30664.760402078777,-30324.698764750705,-30456.825416982807,-29392.525988456986,-30135.96606592192,-30642.66842789337,-30609.21843688238,-29632.63701542158,-30330.541480458,-30553.72321706012,-30463.85691920182,-29662.53357671579,-30651.670807786035,-29820.883654099533,-30394.094324607366,-29451.767093450144,-30659.886321026082,-29919.595296712956,-30488.672321914586,-28839.189313041286,-30230.473235079466,-30513.26168089028,-30500.182484769037,-29392.852301189072,-30596.528706943565,-30395.89889035075,-30233.303154769896,-29758.55809252052,-30522.37723091487,-29582.69905152694,-30606.803192029278,-29080.665410527796,-30618.388112325905,-30652.312998530557,-30517.210379318432,-29124.39895752266,-30664.26452101143,-30515.87817487558,-30564.90813907872,-29122.76539505074,-30566.72837100617,-29964.95593835065,-30526.092849316487,-29165.810725593106,-30161.97890429513,-30191.331231358166,-30449.858505271623,-29774.217002320875,-30631.638523194364,-29535.04211655097,-30245.511895588148,-28937.288824754876,-30595.969267396616
417,-29567.892543436552,-30619.639225241473,-29835.34301766086,-30662.471916596438,-30227.44601092584,-30505.512362280584,-29321.197302697703,-30599.98371481175,-30556.13750920687,-30581.691357717602,-29664.14529666668,-30629.03112833464,-30192.826013092614,-30507.676197496705,-29515.13635569746,-30660.4629812364,-30625.319819042666,-30643.91274495393,-29594.69615748062,-30250.142021030093,-30652.67223769492,-30600.039827129563,-29829.995198489552,-30656.716240296348,-30149.72130374975,-30389.896516757453,-29088.95222875719,-30609.217406811662,-29911.44933485976,-30637.887314455496,-29828.666132359107,-30661.41014813944,-29776.342632719803,-30495.28629553462,-28898.05656665808,-30644.278347037056,-29471.337193050516,-30455.926537790052,-29176.990120408558,-30615.20726987311,-30564.818701430857,-30455.93524384195,-29906.774556070657,-30532.83706596309,-29801.070888442784,-30594.557715557108,-29890.78166194992,-30651.122907069686,-29963.94493773457,-30651.952939419654,-30213.551446366713,-30327.620766590437,-30247.733235234547,-30540.775167639524,-28922.643784124375,-30256.189366363225,-30546.3667645774,-30302.40160797079,-29128.99060250417,-30651.471265530614,-30537.011140286326,-30051.17118724135,-29374.315847703307,-30473.4515712015,-29531.4171003766,-30639.356454072407,-29590.99384759173,-30664.760402078777,-30324.729574246834,-30456.825416982807,-29392.54263104982,-30135.96606592192,-30642.668427893375,-30609.21843688238,-29632.63701542158,-30330.541480458,-30553.73300260264,-30458.240615431016,-29662.53357671579,-30651.670807786035,-29821.073996034094,-30394.774256514145,-29451.767093450144,-30659.886321026082,-29919.5952967147,-30486.44933091729,-28839.189313041286,-30230.473235079466,-30513.26168089028,-30513.584013793337,-29392.852301189072,-30597.555580718195,-30395.8988903508,-30233.303154769896,-29758.55809252052,-30522.37723091487,-29582.69905152694,-30596.172554548823,-29080.665410527796,-30618.388112325905,-30652.313201291276,-30529.308492039607,-29124.39895752266,-30664.26452101143,-30515.878174941754,-30565.10801171651,-29122.76539505074,-30566.72837100617,-29964.955938772255,-30516.77653639322,-29165.810725593106,-30161.97890429513,-30191.559932279102,-30450.59299181629,-29774.21720670923,-30631.638523194364,-29535.04211655097,-30245.499905215227,-28937.288824754876,-30595.969267396616
418,-29567.892543436552,-30617.251178291383,-29835.34301766086,-30662.471916596438,-30227.44601092584,-30505.512362280584,-29321.197302697703,-30599.98371481175,-30556.13753628418,-30581.93387992826,-29664.14529666668,-30629.03112833464,-30192.82601387551,-30513.44591912553,-29515.13635569746,-30660.4629812364,-30625.319819042666,-30643.91274495393,-29594.69615748062,-30250.142021030093,-30652.67223888767,-30600.03983898359,-29829.995198489552,-30656.716240296348,-30149.72130374975,-30393.079035700815,-29088.952301368237,-30609.217406811662,-29911.44933485976,-30637.887314455496,-29828.666132359107,-30661.41014813944,-29776.342638037466,-30497.16891897802,-28898.05656665808,-30644.278347037056,-29471.337193050516,-30445.663313132038,-29176.990120408558,-30615.20726987311,-30564.81870173467,-30456.222138323843,-29906.774556070657,-30532.83706596309,-29801.070888442784,-30594.546463663995,-29890.78166194992,-30651.122907069686,-29963.953459484837,-30650.25595929938,-30213.551446366713,-30327.620766590437,-30247.733246084437,-30540.775167639524,-28922.643784124375,-30256.189366363225,-30546.3667645774,-30304.40804458318,-29147.733280712026,-30651.471265530614,-30537.011140286333,-30054.49853553756,-29374.315847703307,-30473.4515712015,-29531.4171003766,-30639.21019743558,-29590.99384759173,-30664.760402078777,-30324.754221773423,-30455.75186122876,-29392.54263104982,-30135.96606592192,-30642.668427893375,-30609.21843688238,-29632.63701542158,-30330.541480458,-30553.740182367248,-30443.907603921456,-29662.53357671579,-30651.670807786035,-29821.328814717628,-30394.856824500457,-29451.767093450144,-30659.886321026082,-29919.595296724438,-30488.23823503932,-28839.189313041286,-30230.473235079466,-30513.26168089028,-30511.709337043834,-29392.85233178604,-30597.555580718195,-30395.898890350836,-30233.303154769896,-29758.55809252052,-30522.37723091487,-29582.699051527226,-30606.803044908887,-29080.665410527796,-30618.388112325905,-30652.313776756288,-30529.308492039607,-29124.39895752266,-30664.26452101143,-30515.87817499741,-30565.107998872518,-29122.76539505074,-30566.72837100617,-29964.955938772255,-30535.83239515996,-29165.810725593106,-30161.97890429513,-30191.865270186747,-30450.26179772941,-29774.21720670923,-30631.638523194364,-29535.04211655097,-30245.532797449563,-28937.288824754876,-30595.969267396616
419,-29567.892543436552,-30622.95380980521,-29835.34301766086,-30662.471916596438,-30227.446010926004,-30506.332168211346,-29321.197302697703,-30599.98371481175,-30556.13757694073,-30581.389901418457,-29664.14529666668,-30629.03112833464,-30192.82601472963,-30509.128255266107,-29515.13635569746,-30660.4629812364,-30625.31981904345,-30643.91274495393,-29594.69615748062,-30250.142021030093,-30652.672240435004,-30601.404624596136,-29830.1181170754,-30656.716240296348,-30149.72130374975,-30393.079035700815,-29088.95222875719,-30609.217406811662,-29911.449798683447,-30638.186198219144,-29828.666132359107,-30661.41014813944,-29776.34264569069,-30499.624175023397,-28898.05656665808,-30644.278347037056,-29471.337193089403,-30455.926537790052,-29176.990120408558,-30617.75137563429,-30564.818702376426,-30456.222138323843,-29906.774556070657,-30532.83706596309,-29801.0708886548,-30594.557715557108,-29890.78166194992,-30651.122907069686,-29963.972171608533,-30653.276548743506,-30213.551446366713,-30327.620766590437,-30247.733259820187,-30539.483028938153,-28922.643784124375,-30256.189366363225,-30546.3667645774,-30302.384007249093,-29147.733280712026,-30651.471265530614,-30537.011140286333,-30054.525895375176,-29374.315847703307,-30473.4515712015,-29531.4171003766,-30639.25703378873,-29590.99384759173,-30664.760402078777,-30324.78120986643,-30455.43945749284,-29392.54263104982,-30135.96606592192,-30642.668427893375,-30609.154351255253,-29632.63701542158,-30330.541480458,-30553.74023377519,-30463.85691920182,-29662.534491124363,-30651.670807786035,-29821.353966497692,-30394.774256514145,-29452.167182576544,-30659.886321026082,-29919.595296727784,-30488.672317983808,-28839.189317575874,-30230.473235079466,-30513.261680890282,-30511.709337043834,-29392.85233178604,-30597.555580718195,-30395.898890350873,-30233.303154769896,-29758.55809252052,-30527.09347077587,-29582.69905152803,-30596.0209855448,-29080.665410527796,-30618.388112325905,-30652.314310215203,-30529.308640914314,-29124.399034675524,-30664.26452101143,-30515.878175126552,-30564.801379537897,-29122.76539505074,-30566.72837100617,-29964.955939046486,-30535.83239515996,-29165.810725593106,-30161.97890429513,-30191.91001263781,-30450.79152880248,-29774.217221336203,-30631.638523194364,-29535.042116551092,-30245.5328016161,-28937.288824754876,-30595.969267396616
420,-29567.892543436552,-30622.95380980521,-29835.34301766086,-30662.471916596438,-30227.446010926127,-30496.34670214193,-29321.197302697703,-30599.98371481175,-30556.137581921867,-30581.93388389887,-29664.14529666668,-30629.03112833464,-30192.82601545069,-30513.44591912553,-29515.13635569746,-30660.4629812364,-30625.31981904499,-30643.914246953325,-29594.69615748062,-30250.142021030093,-30652.672243289722,-30601.40462955454,-29830.1181170754,-30656.716240296348,-30149.721303869213,-30393.079035700815,-29088.95222875719,-30609.217406811662,-29911.450553051996,-30639.115124235446,-29828.666132359107,-30661.41014813944,-29776.34264894679,-30499.62582254269,-28898.05656665808,-30644.278347037056,-29471.33719320291,-30455.926537790052,-29177.559204362675,-30617.75137563429,-30564.818703090375,-30456.14284489981,-29906.774556070657,-30532.83706596309,-29801.0708886548,-30594.546463663995,-29890.78166194992,-30651.122907069686,-29963.97478677195,-30653.276548743506,-30213.551446366713,-30327.620766590437,-30247.733274051196,-30540.778034316616,-28922.643784124375,-30256.189366363225,-30546.366764577404,-30303.806911165462,-29147.741517074264,-30651.471265530614,-30537.011140286333,-30054.665349621904,-29374.315847703307,-30473.4515712015,-29531.417100378407,-30639.089296976737,-29590.99384759173,-30664.760402078777,-30324.809165857874,-30457.302941788133,-29392.54263104982,-30135.96606592192,-30642.668427893375,-30591.316042889008,-29632.63701542158,-30330.541480458,-30553.74918057719,-30407.731790872684,-29662.534491124363,-30651.670807786035,-29821.456122914544,-30394.856824500457,-29452.167182576544,-30659.886321026082,-29919.59529673372,-30488.997097144187,-28839.189317575874,-30230.473235079466,-30513.261680890282,-30511.709337043834,-29393.352326250533,-30597.555580718195,-30395.898890350873,-30229.14477114965,-29758.55809252052,-30527.09347077587,-29582.69905152817,-30606.803192029278,-29080.665410527796,-30618.388112325905,-30652.314736982316,-30524.211819550084,-29124.399034675524,-30664.26452101143,-30515.878175337697,-30564.90815986917,-29122.76539505074,-30566.72837100617,-29964.955939287145,-30535.83248347732,-29165.8109281467,-30161.97890429513,-30192.04371049247,-30449.98502184258,-29774.217221336203,-30631.638523194364,-29535.042116551576,-30245.53275871971,-28937.288824754876,-30595.969267396616
421,-29567.892543436552,-30625.344487192917,-29835.34301766086,-30662.471916596438,-30227.446010926215,-30506.331865263423,-29321.197302697703,-30599.98371481175,-30556.13761341352,-30581.93388389887,-29664.14529666668,-30629.03112833464,-30192.826016385356,-30510.202064777113,-29515.13635569746,-30660.4629812364,-30625.319819046912,-30643.914246953325,-29594.69615748062,-30250.142021030093,-30652.672248612696,-30601.40462955454,-29830.124877675655,-30656.716240296348,-30149.721304510836,-30393.079035700815,-29088.95222875719,-30609.217406811662,-29911.45115654684,-30637.64792974847,-29828.66615670809,-30661.41014813944,-29776.342656218083,-30503.205829435898,-28898.05656665808,-30644.278347037056,-29471.33719320291,-30455.926537790052,-29177.559204362675,-30623.31320863556,-30564.818703661535,-30456.222138323843,-29906.774556070657,-30532.83706596309,-29801.0708886548,-30594.475364879007,-29890.78166194992,-30651.122907069686,-29963.994990337083,-30653.276548743506,-30213.551446366713,-30327.620766590437,-30247.733282906916,-30540.778034316616,-28922.643784124375,-30256.189366363225,-30546.366764577404,-30303.47806075259,-29147.741517074264,-30651.471265530614,-30537.011140286333,-30044.98101666993,-29374.31591635388,-30473.4515712015,-29531.417100378407,-30639.25703378873,-29590.99384759173,-30664.760402078777,-30324.85252313772,-30457.152473960792,-29392.54263104982,-30135.96606592192,-30642.66842789338,-30609.21843688238,-29632.63701542158,-30330.541480458,-30553.758100641633,-30463.85691920182,-29662.534491124363,-30651.670807786035,-29821.53784901487,-30394.667683289685,-29452.167182576544,-30659.886321026082,-29919.595296738473,-30488.74118257147,-28839.189317575874,-30230.473235079466,-30513.261680890286,-30514.204874986695,-29393.352356847503,-30597.555580718195,-30395.89889035099,-30233.303154769896,-29758.55809252052,-30527.09347077587,-29582.69905152867,-30606.803192029278,-29080.665410527796,-30618.388112325905,-30652.315078395994,-30529.308640914314,-29124.399034675524,-30664.26452101143,-30515.878175512422,-30564.908154322125,-29122.76539505074,-30566.72837100617,-29964.955939287145,-30535.83248347732,-29166.465512220988,-30161.97890429513,-30192.166764629786,-30450.791529331847,-29774.217221336203,-30640.40563837097,-29535.042116551667,-30245.532797449563,-28937.288824754876,-30595.969267396616
